disease_name,spread_percentage,pesticide_name,common_name,REI,PHI,what_caused_it
Tomato Early Blight,38.8,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,38.9,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.0,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.1,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.2,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.3,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.4,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.5,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.6,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.7,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.8,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,39.9,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,40.0,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,40.1,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,40.2,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,40.3,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,40.4,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
Tomato Early Blight,40.5,Bravo WeatherStik,Chlorothalonil,24,0,"At moderate spread, Early Blight progresses with larger lesions on leaves, stems, and sometimes the fruit. These lesions can merge, leading to significant foliage damage. The disease continues to thrive under warm and humid conditions, spreading rapidly through wind-blown spores. Infected leaves begin to yellow and fall off, reducing the plant's photosynthetic capacity, which can impact yields."
